"tower","calls_ratio","sms_ratio","vol_ratio","calls_ratio_var","sms_ratio_var","vol_ratio_var","calls_entropy","sms_entropy","sms2calls_ratio","calls_isolation","sms_isolation","og_calls_work_ratio","og_sms_work_ratio","og_vol_work_ratio","ic_calls_work_ratio","ic_sms_work_ratio","ic_vol_work_ratio","og_calls_peak_ratio","og_sms_peak_ratio","og_vol_peak_ratio","ic_calls_peak_ratio","ic_sms_peak_ratio","ic_vol_peak_ratio","og_calls_week_ratio","og_sms_week_ratio","og_vol_week_ratio","ic_calls_week_ratio","ic_sms_week_ratio","ic_vol_week_ratio","dist2d","calls_dist_mean","sms_dist_mean","calls2d_ratio","sms2d_ratio"
294,1.13993748311658,0.736989553118202,0.978506800810647,0.0685983827809385,0.0306055596404946,0.0170405718444702,9.44328939458943,7.8369518330351,0.587185841187304,1603,1361,0.338919131188387,0.427143268953589,0.0527934123167917,0.649342029097364,0.588758837926033,0.0442273149409691,7.0939649917269,1.14734788440434,0.233384625113299,0.470177534068082,0.186974107110614,0.87689709338719,0.32225652692016,0.331461516287114,0.230804360666319,0.307114832966722,0.284105329949239,0.316455371889665,6.94546050255189,236.61671161954,39.2056219706059,0.134353968472353,0.532902800577266
295,1.79301584578065,1.01976006464998,0.851760896218212,0.141028192863913,0.0227944498595097,0.0513361518097649,8.41142894781964,7.48618866538272,2.00705129256225,1610,1600,0.0523632125314737,0.0084463147067529,0.00347640346068054,0.0765819151720325,0.00998294292634046,0.00279721162184406,0.990041469540331,3.56560459133188,1.28398879470295,1.46770664219665,0.789073696095887,1.42270396897022,0.285708256802312,0.285064226277929,0.339060731222557,0.269705529804883,0.29053499718447,0.381159636897229,4.17899286601558,35.1707349045491,12.3093777829935,0.400689189198834,0.768143365854629
296,1.48469641253223,1.57175721077254,1.01681669388012,0.0529496269721311,3.39184451702923,0.0212699061361826,8.19976364478609,7.68953992007186,1.05999908040283,1609,1607,0.0383014076140421,0.0157992934053792,0.0033936011224534,0.0488119353420642,0.0296191707017082,0.00381379694332478,0.242915491178576,1.51082498312653,1.63921934821178,0.0751439492911405,1.14968928090724,1.4248709905899,0.318243843797521,0.250374609888862,0.278073607349754,0.311220612187541,0.208775291002716,0.30812771038249,6.58781106981798,38.4594526280838,16.0181354638309,0.373412771850916,0.432963234593945
297,0.999408925567578,0.962584984252228,0.972390363800796,0.526415729002663,0.0243983390061826,0.0115375712992389,8.09988409747961,6.98457874975768,1.11988921115384,1608,1601,0.0276195011751114,0.011630534670842,0.00115101084335991,0.0217879657932855,0.0116407755354708,0.00113635669878131,1.12310697707762,0.426855527891797,1.68238608873837,1.71982135820307,1.21485141320933,1.50726035323616,0.290218809690414,0.256246351976925,0.287376878480022,0.266828696663694,0.239609965377511,0.286915599306322,4.48469064228658,38.1804089297042,12.2912286473943,0.401401193371079,0.516373038776198
298,1.12821507138852,0.848463500641082,0.857901452648549,0.373535171241993,0.00104374604236547,0.0260120125128702,8.25289706751833,7.7637311035817,2.66843800192771,1611,1606,0.0626226084775578,0.00890132674557402,0.00124497752227045,0.056718284950179,0.00867499746837413,0.00105623801351905,1.6558729293067,1.08174264540759,1.53369110013291,1.64084781582781,0.822204045211184,1.52039159861142,0.279408351847667,0.290220418376398,0.313522908768533,0.333116507785878,0.283283647009782,0.324797390327807,6.3267797853019,35.1201546093716,16.7023946707463,0.344149124946896,0.437651259541646
299,1.45626365878334,0.82364812520432,0.985309630440641,0.012600758568864,0.119113367424458,0.00833779426104896,8.07200010413206,7.59704715426101,0.434615645263756,1608,1605,0.0385539780335589,0.0374693199930458,0.00435014159990624,0.0482834197872858,0.0436794152956076,0.00451380016092354,0.253071923980121,1.43508266343091,0.45612728832489,0.105796188376122,1.23145916668737,0.390225933202358,0.319206846728137,0.28992028096987,0.291326935629241,0.322852341856291,0.317269575537137,0.287154520875774,7.02405559165442,32.2087081891206,15.2432664329694,0.49247663746794,0.586343590060672
301,0.327917149532446,0.854208997945233,0.944067693480776,0.232068475889894,0.000907591026927608,0.0169894594623656,8.36661442599048,7.21598569349094,2.7025539089596,1609,1602,0.0536167155384237,0.0208982822608782,0.000967329725885845,0.0133979921948942,0.00881889366867847,0.000856354681684689,1.82005560140741,0.36515308127939,3.14470457079153,1.79509124541012,0.976526432147734,3.37359026369168,0.266104456495916,0.298564966468635,0.285638907290422,0.288294255238336,0.298315080865517,0.286798107431606,4.72413181658502,40.2182453542944,20.9980939075262,0.336484406140751,0.43645560964433
302,0.637760370517672,0.82394375820804,1.03450754760945,0.0826498518786049,0.00336650195836475,0.000595194195094795,6.71985675569162,7.60562352924533,0.873787754479134,1611,1607,0.0163345185414782,0.0302778955876743,0.000703894909472711,0.00780054080354341,0.0323053406331496,0.000653277244691165,1.81457569210672,1.12026399413346,3.4191152375751,1.78832442067736,0.997385551873028,4.64530239634842,0.37458541868646,0.296787011027345,0.274984519069211,0.273869150289948,0.293069673903919,0.277673452908134,5.16699620178308,30.3035212127458,22.3875919734768,0.573724449297824,0.581003606237157
303,1.56698102753096,0.869150590946334,1.09375690535951,0.19723050985408,0.00294857223228816,1.06898691011787,8.23352776999914,7.63794261345682,2.59487383882908,1610,1604,0.0585287446696932,0.0096461687793022,0.00144691343091527,0.0752772560530331,0.00930001755316209,0.0012354368749818,0.617740009832151,1.00964177875377,1.8892525021135,1.76648506481308,2.57980006894174,1.65233836827735,0.305041514557839,0.286219569208235,0.286656080590579,0.311611082854309,0.294498085855006,0.285950026505191,6.75243394737972,41.3269314106966,14.7867979983309,0.308226423452282,0.418025285341862
304,1.26545711115915,0.859233478478802,0.973509193479328,0.00783378136702308,0.018166098380437,0.000497313473551896,8.37511064392963,8.03798546627638,0.455808438918752,1608,1599,0.00659926230817388,0.0311175910938678,0.00114164298824293,0.00612034579996532,0.0296232932219222,0.00119827673277079,3.15809774913334,0.720672886065899,1.91218554423856,3.70917056957244,0.339315245478036,1.86506035092523,0.280782083395566,0.302071590080684,0.288323356191438,0.284090778430026,0.299848805426981,0.282289938082004,7.21864288875301,34.6581130356414,17.5266511809485,0.378939525590604,0.536989595498572
305,1.28654003871139,0.799083913521436,1.01489889924471,0.000366873478834656,0.00267963626181317,0.00115574508825049,3.59835421063499,6.79180615298095,0.371763392908107,1611,1609,0.00516041229719287,0.038525473471821,0.00102225755420741,0.00528639140485044,0.0382997762131602,0.00148439516506257,3.51855078777318,0.745381476058444,6.86322420540231,2.98663279753477,0.75611544772038,5.52990679576509,0.263893537737565,0.24081020838656,0.238854859140163,0.26260283935715,0.248309166099566,0.236127798898944,5.70878393606111,30.3149729431715,11.552763972958,0.776935811233989,0.542827337517436
306,0.871154437431047,0.915334872979215,0.926532589267441,NA,NA,NA,6.46433031550343,5.78183008280637,0.411422758320012,380,513,2.38127763821704,2.66977847302821,0.307356438632531,1.08612613264365,1.90923787528868,0.143336153142951,0,0,0,0,0,0,0,0,0,0,0,0,5.81505299952526,43.2084326696665,20.1141977263753,0.578395808141878,0.713791423001949
307,0.758412057234886,0.909473696995037,1.01057895644336,0.122883740283034,0.00600729715217323,0.00544473771528593,8.31750468961735,7.79363044742426,0.937737540454066,1609,1597,0.0132892764302452,0.00957566491437904,0.000775342786441523,0.00804731719047109,0.00907834212725184,0.000897909510051134,2.47068403908795,0.531806898595828,2.98355395106298,2.55586052658331,1.94210718858606,2.79037475918723,0.224580964950622,0.283379473955706,0.284915150185612,0.246586700022026,0.283818772191794,0.273612553303075,7.61038501989473,32.1925062471098,17.0056479266731,0.372326032006725,0.503489137827819
308,0.779619491972575,0.859009314978031,0.977341424260293,0.211733836920104,0.000924270137258426,0.00726629132216668,8.1094928216296,7.45232146732746,1.06601847537262,1610,1601,0.0164120561519405,0.010987418946801,0.000699617676077264,0.0102229544169041,0.00716170885414923,0.000820251421402587,2.35112571367015,0.678723867595819,3.2655601659751,2.39167992725619,1.96844095404305,2.52704112685853,0.22908356455137,0.289154014445103,0.282162966707435,0.244198965517997,0.290613699332049,0.2817603679783,7.14927357836379,36.7480454808418,14.2958243727787,0.281942684619258,0.341967972684616
309,1.61963041468191,0.870496435307568,0.7310613947608,0.0635549546975299,0.0806800057747877,0.080905277990147,8.52173788903635,7.81573506814861,0.74793768505147,1610,1609,0.0214913740673906,0.027396334316861,0.00517148256872157,0.0528078050140924,0.00706806778377355,0.0032953312614009,7.78259881871876,1.01695905212875,0.677708810480079,0.519197088712468,3.46045012839233,0.70200505601269,0.231304764598262,0.270464639434077,0.396734814885013,0.222227897298947,0.286421689642366,0.384524079692129,5.53658529987855,48.2659388225789,17.1456453610438,0.240267426788185,0.605197717863122
310,0.773908715997748,0.865864747762958,0.95022033801775,0.10892877930142,0.00131937851867212,0.000362037192463752,7.90829587506631,7.01636813250553,0.861274517952534,1609,1605,0.0115275568145705,0.011368374444219,0.000593842098153963,0.00686536563650709,0.00708689379919833,0.000684982666871588,2.5582175513597,0.624747952759146,4.28968407979508,2.5544653067247,5.0945770627919,2.82478541909505,0.207062842425066,0.295914077988871,0.286410509833501,0.264181354549685,0.28991825981386,0.282358417465327,7.52981715410208,29.6138644150892,12.2704222614528,0.280221358875642,0.364799560941959
311,0.781801650243196,0.744631140587646,1.11191347585916,0.054688713623975,0.00354171250959044,0.00232834581499712,8.71557965823112,8.03448642699275,1.0949216198563,1611,1607,0.0409459140721388,0.0365908725601804,0.000906911180459387,0.0262604133125859,0.0279255032004319,0.00071690449029512,0.730536762690593,0.639785842951498,1.21498498890484,0.582739065471339,0.835797314072904,1.32564565550449,0.525596242470426,0.271853981179067,0.246966584693767,0.375805865923769,0.265921955733786,0.247001900884802,5.87502448560866,33.7003309913715,14.3293489785222,0.283660761622872,0.512366470748727
312,1.2351997795744,0.957308029299292,1.07652983672842,0.0493217558265515,0.06946621916375,0.0935746026221756,7.79147598396466,7.33048224464259,0.885744598346923,1610,1607,0.050883359617523,0.0364296544431814,0.00165844271883553,0.0540416393021869,0.0369461178504209,0.00210136035319789,0.664270744929595,1.64177936252555,2.02157403376385,1.803695879647,1.34399303540337,1.74062977682666,0.317577690635749,0.23576900321011,0.275038004576661,0.298237727502623,0.252115393951564,0.283371458522805,8.17191507715786,27.7993167473329,14.9383378613562,0.286908175932727,0.406890024427037
313,1.49561076298704,1.51465699422595,1.05099742754706,0.0121347809071825,2.07622579981337,0.0315407062325569,8.02310623027408,7.1252713244986,0.893628927955116,1610,1608,0.0360938950447751,0.0147939231864972,0.0047841860617146,0.0465137215714369,0.0263409647302957,0.00503983588718693,0.223721950396491,1.35654654971996,1.26047780563339,0.507196776285829,0.973833970672368,1.19461951447246,0.276154593937676,0.27327922165184,0.279785816656025,0.271240276853866,0.21947632038128,0.293510811572423,6.27848220547557,40.9177160185781,14.8046706403761,0.257380695793779,0.426744553898718
314,1.37514611717843,1.04132153927064,0.901853212022887,0.00677151017914999,0.682478343770827,0.0346659640168463,7.89734664128699,7.18472271053645,0.391441985507656,1609,1609,0.0361373051029782,0.0336947512780566,0.00471941112219551,0.0435592721251126,0.0512462421874704,0.0047696442379248,0.383507505225157,1.3733428030303,0.892470268658694,0.21149123308013,1.09765743839367,0.771816169150533,0.306439916098455,0.2326291086446,0.294823540562637,0.311281365346732,0.299762350281308,0.283898759636358,7.86906214558746,34.9237052462755,16.8524819721004,0.235011622708526,0.303186108141497
315,1.33175575666272,0.731336135901865,0.989962127291835,0.00312244528987752,0.0303460768122061,0.00373747591355901,7.83800025521588,6.41982019930846,0.328462676602066,1603,1583,0.00885166798852079,0.0344134690466732,0.00379933577856781,0.0317766104453481,0.0358495669911394,0.00385862803175376,1.49287822772476,1.06651082120504,0.595272089195994,0.391745982728767,0.965406714064072,0.439976908027668,0.286225950031844,0.284225105141307,0.27294839659809,0.291363537760328,0.303796291472471,0.282053196958887,8.2796630532294,31.9874748787946,14.5760707572989,0.222911533934066,0.380326522083236
316,1.33262472554404,0.809422676422069,1.04197373743386,0.00367984665124596,0.00433380135663099,0.00186180943119994,7.86723777337132,7.39341703991381,0.536310888026802,1602,1589,0.00921951950206449,0.0327244772423834,0.00427385115015064,0.0358716382485514,0.0347317303545806,0.00432457487411005,0.446616924129373,0.799810978667592,0.29544258734761,0.161542865823021,0.827174150352958,0.244603981708807,0.291881172813464,0.29932357811754,0.272389433309117,0.294755946065665,0.282856371613369,0.27975260671236,8.34275302005336,24.4093362920768,13.2606465757132,0.689620542679977,0.819855920774472
317,1.39968053649574,1.64107652033091,0.936570542023203,0.00390319714560899,3.06226025536612,0.0084942805036579,7.78540531944414,6.82732705403964,0.799052205654614,1610,1600,0.0307951851798978,0.0130294536059139,0.00456898903059599,0.0376499885148822,0.0276125970857945,0.00464467115586128,0.309134977409639,1.63509326204508,1.32571982065022,0.147106731821945,0.990488431876607,1.2563800097822,0.295192441976303,0.280644842057413,0.284421738929612,0.294400579364249,0.179931744199328,0.276846532461642,6.90560281298866,43.2045437474279,14.713219725701,0.19254082981545,0.286564229578348
318,1.49402789841585,1.18374475754216,1.10179799318225,0.0360814497970252,0.247670072485841,1.34167240308627,7.98855500642144,7.4519758011981,0.921463001727868,1609,1607,0.0387827202166046,0.0142653727370832,0.00307584736955021,0.0491973259709641,0.0248210429168026,0.00375524084990092,0.14825805457068,0.798108941418294,1.34242635368098,0.459769772602046,0.752219034083291,1.25695344917012,0.298612411231797,0.290429431471286,0.282573333251095,0.293332764610994,0.294470535097461,0.269384208198489,8.63198867310765,34.3310974244975,19.0101777225079,0.220139877713994,0.358032618928318
319,1.14930656038332,0.765516377187439,0.57354831990999,0.0361280536435911,0.00592659925433414,0.0300291491574867,8.50140318221282,8.69355077098869,1.21675720060076,1611,1611,0.0535905083252436,0.0374050316331594,0.00254502847925439,0.0511315062438402,0.00630492519807576,0.00115147990637242,0.542956087777804,0.567742402315485,1.21454681788359,0.81155111423105,5.84700865744928,1.25378958427135,0.199926193231626,0.266911089370861,0.427735292421431,0.42147873899283,0.267048988233637,0.277450037315526,6.60269414529306,38.5418048069327,20.7777326076194,0.304903357539204,0.461256291156721
320,0.951912695404738,0.767747334401461,0.959382016693707,0.162248259687222,0.00851880192695753,0.000583620893189129,7.82362936249562,6.72447654028138,0.473954311025048,1608,1585,0.00862128772313686,0.0327970341821843,0.00080745001633824,0.00602123179075403,0.0345135791118279,0.000566197355089472,2.15930994894106,1.09650811627029,1.55756156859214,2.2476411385438,0.965797320452798,6.61774032798768,0.26715661796378,0.289047803263236,0.27989103538045,0.28810064680889,0.292143208993021,0.277513220164884,7.23342554858169,36.0733276605857,14.1160354282224,0.201511366114843,0.414481058286323
321,1.56295481840244,0.913259278462088,0.901570744073578,0.0232398131642011,0.012264430194766,0.0627760359762451,8.14479473980551,7.52527647601363,1.29772590433352,1611,1608,0.0413466574704537,0.00822492551074556,0.00436090756733752,0.054747160306534,0.0100128864033344,0.00381091233788789,0.158322508814251,2.78524268379729,1.00133850890108,0.887223647070623,1.29362386140382,1.01481153597331,0.273826003096837,0.285981000365574,0.358640264125211,0.268357006645446,0.287367801106419,0.392319753899809,6.98329558303405,40.4111863148457,15.626616666408,0.220300926887191,0.340156883455614
322,1.53519943844656,1.28290409732547,1.32679020528515,0.0583936529981741,0.546986036590822,0.491515603086006,7.81716658159216,7.45546928831136,1.14807925501567,1610,1606,0.0494482604309194,0.0237773444071303,0.00200789350288333,0.0646265256691948,0.0338097293495116,0.00316301605017591,0.639443405603005,1.44171440056276,2.03229260863357,1.72089641936297,1.19654447390072,1.60582380685906,0.336282735126666,0.186205521529729,0.225731714830647,0.34043738266195,0.199786101386025,0.260267606116249,9.08840551034648,33.406332872958,13.7431558216134,0.23604850270311,0.377815974001527
323,1.15199835075574,0.84836625680281,1.08306954690453,0.471096572769343,0.00376506736061035,0.250346126774654,7.52309390283528,7.68117352804115,2.41022670811558,1608,1598,0.0569490329123075,0.00770935180534731,0.00123111603085741,0.0543127243638806,0.0084246346793655,0.00108427344852363,1.1311084624553,1.32532786885246,2.76148240957499,1.68188851252457,3.15408628832146,1.56397148225931,0.306596570713365,0.290780981642643,0.288634674258547,0.278926378197057,0.289302032840573,0.30541544560907,8.73256352278188,33.0080411025218,18.4226432111601,0.179941831325634,0.344487868584923
324,1.45258668680199,0.85882152280114,0.958544684567645,0.203196705060072,0.00353584358314888,0.0416613841190332,8.23994178487261,7.88546658166048,2.49459125465681,1609,1602,0.0612941201473456,0.00773813522477198,0.000963304403192725,0.0763035156510949,0.00820448333117232,0.000995006989406459,0.542734645864289,1.87356608478803,1.3665240694301,1.48019186667367,1.24712536746921,1.98014987956107,0.283124972345701,0.285782800099942,0.313571710131539,0.289535639313267,0.277524127252614,0.305295499596576,8.23044448307056,32.970542173897,16.3770506604489,0.219979792139222,0.343804556674784
325,1.71589984329498,0.849044325952081,1.18719178580514,0.261320670203607,0.00699324622915066,0.334510834751208,7.87799507614869,7.59487052335629,2.41165805487804,1609,1599,0.0533566937898813,0.0453885013320059,0.00131740426410485,0.0676560252649622,0.0178360816802216,0.0012144200314882,2.38132788442168,0.749376382548124,1.6632891335168,2.47857195544737,1.0089007127139,5.84013018065887,0.335772966822776,0.282617891924798,0.26759888298578,0.314656195324983,0.287245897586878,0.288594907873542,8.51868602658496,34.1037584589837,22.9661134636006,0.192842398270668,0.334078148183486
326,1.59686518330227,0.927243993039746,1.0385982794617,0.0940328999871005,0.0369125682390832,0.0216779782360733,7.8747926424962,7.24035394848466,1.53017496731382,1608,1598,0.0419417762264899,0.0103223392110138,0.00256156643342111,0.0559533521687978,0.00846581509703569,0.00290962769811147,0.594344980123741,1.15597075548335,1.48851623859053,1.57769120073006,0.898764447987246,1.34927443819682,0.317848610616952,0.285194562886673,0.281832017582447,0.317075751200117,0.293076804858048,0.285315651565998,8.02212097057351,46.4731892560012,20.6957393820042,0.19430702709423,0.248693277265632
327,1.51405265840734,0.983155945895169,0.951754400503394,0.0373911606062206,0.129603505464536,0.0133805321887158,7.90365645930268,7.57354634171764,1.04591622039169,1608,1603,0.0358598244496766,0.00952213551419901,0.00442483766393751,0.046819879077832,0.00981001884176364,0.00440093922519397,0.144706631886427,1.15461861441568,1.11277663512958,0.8482731166264,0.584893882646692,1.09007504953894,0.284129426965712,0.290269719833212,0.309128397662094,0.279698280926463,0.284157060166023,0.315899882143832,7.78144757446372,36.8422712608798,15.7323657003905,0.221797977581767,0.368807778040513
328,1.37435097496266,0.829868110971855,1.11211563857225,0.21674155000141,0.00277875605909571,0.234119663029714,7.72956375655457,7.08435982605802,2.29486158783386,1608,1594,0.0559553875382477,0.0137814943277853,0.00111639451930594,0.0644005781564307,0.00738405688413442,0.00108993292763145,0.0842345938883647,0.595775986961246,2.0715483510341,1.86691058286101,4.00033986631925,1.55729111511172,0.338141862144962,0.295549764082126,0.264818357631867,0.302709915034966,0.292016620864804,0.267813692030742,7.29152190535755,40.4332558774342,12.9215744112946,0.186679035177601,0.270245560783849
329,1.16857401998295,0.81069770760454,1.11791671961847,0.481421071778731,0.00507563451439512,0.160724121133786,7.76599839980499,7.67744419974821,1.9511162626619,1608,1595,0.0546652331916657,0.0212246763069851,0.00096672640396507,0.0532429126323003,0.0072626819031153,0.0012551936128662,1.61424110553765,1.04054337721534,1.68026274273585,1.59388320336286,4.09552394623516,1.53853105075556,0.30520729703481,0.2902006252559,0.294167130645274,0.284676890191923,0.290990825868321,0.281395187728818,7.88801434086689,42.0684804455412,19.283490618801,0.164858417887985,0.320397201201734
330,0.619547950998057,0.862367470297974,0.992643510576469,0.430393093220552,0.00701665641256854,0.00661535674018269,7.90867464488953,7.5728858257309,2.29434123143066,1611,1602,0.0498444799385125,0.00807114577381134,0.000961444231806609,0.0232950198222508,0.0077531082523696,0.00102361448222307,1.21303550273245,1.12874969010826,1.83016068326578,1.87105069801616,3.58415339352744,1.60232239545959,0.30863826874347,0.294717282351248,0.266567802484957,0.198823520172152,0.296086256432607,0.269292701253238,9.18219281418466,34.0658336441748,14.1854174719112,0.207149109705184,0.389342257264083
331,1.49014233346826,1.37080079113844,0.992841816051452,0.0102125875255886,0.399849940964944,0.158397416039346,8.03886015482478,7.67287030977264,1.16574967338504,1609,1608,0.0377628234294346,0.0122528737369625,0.00465024062669808,0.0484820124958569,0.0197008561544088,0.00520567598742888,0.163876818439448,0.749547522379299,1.20665355034877,0.910539233275444,0.643474061026195,1.10523965228487,0.299713755796906,0.287607562374876,0.316486631678574,0.308043037431587,0.297581585662551,0.272591528126171,8.93552247582244,35.7705883944845,16.0317328773105,0.198954764923681,0.363138084089239
332,1.47841737781226,1.16277506109488,0.982438652688467,0.0123532045179915,0.293399581354389,0.00421696583819329,7.92365735733387,7.56050465334929,0.833870324503589,1610,1607,0.0308955916581541,0.00935462014947758,0.00477643610073135,0.0387442461856736,0.0148434249164331,0.00486604717508046,0.169651615178601,1.89334619093539,1.12311310354964,0.836071916836485,0.935468049327354,1.11455367135592,0.296574684335484,0.284206684328767,0.280523117215478,0.303003706577019,0.247602506788365,0.289107539623204,7.70234608319063,39.6777076980955,15.8569433842692,0.18213999261206,0.26670849084503
333,1.51062768229002,0.833343544368837,0.884350722858501,0.0157614743896569,0.0101490755776724,0.0277926359012266,8.53351634484715,8.78186592097644,1.2944467525052,1611,1609,0.0478414344933038,0.00963216628290805,0.00382540190822479,0.0626042336767269,0.00709259384156145,0.0031285455239111,0.829232944083441,1.84224910842249,1.21231387730792,0.70857435648504,3.4644064475038,1.33030714000798,0.215555458701418,0.270689912945382,0.508593292780713,0.185292065706856,0.275027891572189,0.545006353073194,7.3531877154722,34.1741632694381,20.8544042073303,0.269874592631414,0.47315078308298
334,1.88043258641376,0.805316949896658,1.00044325390006,0.0847564520627118,0.00190706040746604,0.0334779213260456,7.81051162091655,7.65593635550022,1.36546976392914,1609,1603,0.0416891899809223,0.0287877031364554,0.00171604815621939,0.0625959841120571,0.00668882540559268,0.00191687578248194,1.04493209568901,0.638401574439951,2.29148534577675,0.954210566498702,4.91429970617042,2.18748973510711,0.323223875000525,0.293163015629169,0.266294662821469,0.331717349603758,0.294329962842322,0.255758691490473,7.69998704051793,36.09206536807,18.1323297944654,0.181021723565776,0.306647962615972
335,1.58988710518342,0.89452916522056,1.00265288916031,0.0215126126487933,0.0389734447751114,0.0136444832572841,7.98917848506494,7.58749727169753,1.12298522883973,1610,1602,0.0363293448153903,0.0104539885220432,0.00400177059296149,0.0483907857449918,0.00817446420406696,0.00411440903323178,0.231597481727322,0.403861438601139,1.33819268546021,0.490765054074503,0.741186250061122,1.23976154361706,0.292113225692361,0.290406971477232,0.314587635902523,0.29290962121819,0.290407150589106,0.297416405245658,8.46342022454923,34.6179310984983,14.9908070409864,0.187617042878232,0.296207417107546
336,0.564971858713563,1.1493468127647,1.20480657812492,0.0411094476628333,0.41726052427883,0.323447795867973,8.03369487728452,6.95295337069509,1.08579092978065,1608,1604,0.0232112273422421,0.0165751965322904,0.000791482089503938,0.0106242189570538,0.0195853346485576,0.00127079631996553,2.42738014396306,2.1166072896684,3.44583145335138,2.48355081188377,1.63537099842832,2.48662534921807,0.154714738942726,0.167067374142034,0.285206844394756,0.173432262664997,0.163324883271535,0.274957650885262,9.96118958565734,31.2494709646242,14.6785122706758,0.267232872571874,0.32856075945845
337,1.04722699770241,0.979057151079277,1.10055700015613,0.645900791217073,0.0355150476385748,0.377043744099077,7.70548739309514,7.11044739840937,2.56982031484151,1605,1604,0.0559132687285027,0.0102071758462198,0.00132962188559746,0.0472639892507792,0.0116724794802492,0.00120608933550126,1.22025973077134,1.19369723484978,1.91720120434612,1.81781713759618,0.973138252271818,1.64225952715103,0.322472062454508,0.291759228610971,0.262179306283473,0.231837990469632,0.268793544276593,0.282582847919853,9.79563876678136,34.8591245675154,14.1523309545146,0.184176480004468,0.283553707320861
338,0.56188970065056,0.832931777454534,0.990714649925859,0.288775836442822,0.00441897092654265,0.028258369804756,8.11504142116882,7.38549613646454,2.06395747904712,1607,1600,0.0406453969591532,0.0287750145116993,0.000641169926345761,0.0188886334574039,0.00931989264228735,0.00083698283396137,1.86493290528212,1.0210314557425,4.54059192597756,1.71509749003555,0.804983610730993,3.02208303220108,0.295853864225444,0.298411172586833,0.282499052008302,0.229871479267536,0.295367288254501,0.291469195007457,8.85833736811285,33.9959749413355,15.1692850229236,0.200236327326847,0.416789624024289
339,1.51933423789358,1.19452747234723,1.0048063078566,0.021362702487082,1.37481701563396,0.03629990780787,8.28547358851529,8.04246462346658,0.923613162777871,1612,1603,0.0262330803005439,0.00836857016796968,0.00308316886934858,0.0340228557114997,0.00930927870077804,0.00318630431167258,0.93018811666486,0.835067016813888,1.09783786867477,1.27781124032804,1.43578985771616,1.58025843766015,0.26713574724518,0.28089535630384,0.306724962605941,0.260039311210341,0.303618856151376,0.327172713740973,9.09530755716008,34.3072230475893,18.901729991638,0.211568473159261,0.354000436732024
340,1.42193885796613,1.50103934685882,0.934339868136667,0.0128347820787754,0.841235879104608,0.00275140050040548,7.8274778601694,7.43131050420028,0.665060993530049,1611,1607,0.0284007318878864,0.0142972316395804,0.00432861587098425,0.0349053258199594,0.0278976307171068,0.00439895660450823,0.228172667612629,1.04994256331711,1.15834799919218,0.479809313706845,0.804392605869292,1.08263913800205,0.303394979000885,0.251323726251127,0.294716003791593,0.303634927844496,0.177561633183626,0.282803392228121,8.42057551635471,44.9142173978566,16.4172168282468,0.177467052105388,0.252976131830089
341,0.253382087676837,0.830740431990675,0.965600528777592,0.0568808554756703,0.000533747996311827,0.000428173937512421,7.98750870549496,7.36561696506443,3.29540942857688,1608,1602,0.0633219771422503,0.0173660966452733,0.000690827377342396,0.0120360707255811,0.00942938583980752,0.000795264061891671,2.15700708799599,0.390782809584456,4.38456200288261,2.14424518509976,1.01400734607483,2.98633704623768,0.292192270676335,0.291241194587474,0.2860677960746,0.250102728945791,0.287912304970368,0.284961187881377,9.56839109466066,39.3482898421439,18.694383576153,0.20759658769537,0.301393129905308
342,1.68828378491637,0.81280771610412,1.28659030196034,0.0551326995370723,0.00290934204820202,0.18438429191578,7.48382611762288,7.70144527369512,1.14408932454844,1609,1598,0.0364891071126535,0.0172594382976824,0.00229590361610517,0.0508572694292453,0.00802971507226983,0.00365292512907132,0.0928892556339631,0.66512192594128,1.33498609823911,0.952720316890679,3.4109767069879,1.14851503973837,0.329184016555189,0.291191480043905,0.252803789209462,0.340037236144203,0.290618021910697,0.263194879088156,8.2455600796097,36.7676097923519,25.0835209940393,0.180322458085738,0.346266165549574
343,1.74991764349928,0.801985033392349,0.887489718268283,0.0435719120790028,0.0033418332221898,0.0552636745825789,8.28451889128616,7.68107923707384,1.19244219829548,1610,1607,0.0429712236897756,0.0294514289355876,0.00241480218519619,0.06157008932784,0.00692833493069729,0.00218460980495974,0.930446227441849,0.829048433378743,1.69886842776176,0.810777377162943,8.31214704905326,1.57784134248665,0.29226561342613,0.292509759530448,0.295643739394545,0.294006159359577,0.292768161615202,0.318066764945288,8.84542972524203,38.6770712750264,16.1438181666638,0.184537293125977,0.423494479456898
344,0.240665748059864,0.722468499840943,0.947182400074639,0.0686952773257194,0.00937340438593025,0.000521558889928127,7.94843265890563,7.1135272333795,2.4823569914639,1606,1592,0.066178838950322,0.0321697819824887,0.000546790537722466,0.0110288730834525,0.0335766569183555,0.000681787822884985,1.92018779342723,1.02167681459628,5.22823105930751,1.98889237527455,0.889368219886459,3.70821011882359,0.316597829381394,0.295696486543171,0.292552654716849,0.194121789064479,0.298929324999885,0.291780422686956,9.12258464402739,45.9746662114347,15.5933085495457,0.171295392419821,0.369068062264483
